chapter_id,sentence_id,original,translation
145,22,八條女院に候けるが、土肥次郎が許に行向て、「是は中將殿に先年召仕れ候し某と申す者にて候が、西國へも御供仕べき由存候しかども、八條の女院に兼參の者にて候間、力及ばで罷留て候が、今日大路で見參せ候へば、目も當られず、いとほしう思奉り候。然るべう候はゞ御許されを蒙て、近附參候て、今一度見參に入り、昔語をも申て、なぐさめ參せばやと存候。させる弓矢取る身で候はねば、軍合戰の御供を仕たる事も候はず、只朝夕祇候せしばかりで候き。さりながら猶覺束なう思食し候はば、腰の刀を召置れて、まげて御許されを蒙候はばや。」と申せば、土肥次郎情ある男士にて、「御一人ばかりは何事か候べき。さりながらも。」とて、腰の刀を乞取て入てけり。,"Tsuchiya Jirō, a kind-hearted man, said, ""One person should not be allowed to do anything. However, I will take your sword."""
145,23,私の文は容れねば、人々の許へも詞にて言づけ給ふ。,"It was also said to the Northern Great Minister, Lord Sado."
145,24,日頃は何とも思れざりし定長を、今は冥途にて罪人共が、冥官に逢る心地ぞせられける。,"He who had never thought much of Sadamasa before now, felt as if he were meeting the officials of the underworld in the afterlife."
145,25,三位中將は、紺村濃の直垂に、立烏帽子引立ておはします。,The Third Rank Middle General wore a deep indigo robe and a standing hat.
145,26,赤衣に劍笏をぞ帶したる。,He wore a red robe with a sword and a ceremonial tablet.
145,27,右馬允斜ならず悦で、急ぎ參て見奉れば、誠に思ひ入れ給へると覺しくて、御姿もいたくしをれ返て居給へる御有樣を見奉るに、知時涙も更に抑へ難し。,"Chishiki, overjoyed, hurried to see him, and upon seeing the Lord General's appearance, felt deeply moved. Seeing the Lord General's dignified presence, Chishiki could not hold back his tears."
145,28,三位中將も是を御覽じて夢に夢見る心地して、とかうの事も宣まはず。,"The Third Rank Middle General, upon seeing this, felt as if he were dreaming, and did not say anything."
145,29,河原迄渡されて、かへて、故中御門藤中納言家成卿の八條堀河の御堂に居奉て、土肥次郎守護し奉る。,"Crossing over to the riverbank, he returned and stayed at the hall of the late Minister Nakamuro Fuji no Chūnagon, Lord Kaneie, at Yatsuka Horiguchi."
145,30,稍久しう有て、昔今の物語共し給ひて後、「さても汝して物言し人は、未だ内裏にとや聞く。」「さこそ承り候へ。」「西國へ下りし時、文をもやらず、いひおく事だに無りしを、世々の契は、皆僞にて有けりと思ふらんこそ慚かしけれ。文をやらばやと思ふは如何に、尋て行てんや。」と宣へば、「御文を給て參り候はん。」と申す。,"After a while, after recalling past stories, he said, ""Have you heard yet that the person who spoke to you is still at the palace?"""
145,31,三位中將申されけるは、「重衡千人萬人が命にも、三種の神器を替參せんとは内府己下一門の者共一人もよも申候はじ。もし女性にて候へば、母儀の二品なんどや、さも申候はんずらん。さは候へども居ながら院宣を返し參らせん事、其恐も候へば、申送てこそ見候はめ。」とぞ申されける。,"The messenger was Lord Hira no Sadamasa Shigekuni and Lord Kura no Mochi no Kuri, it was said."
145,32,稍久しう有て、さても可有ならねば、御返事あり。,"The lady-in-waiting, upon seeing this, did not say anything and put the letter into her sleeve, weeping without saying anything else."
145,33,涙川うき名をながす身なりとも、今一度のあふせともがな。,"She wrote in detail about the uncertain fate of her body, and at the end, there was a single poem."
145,34,今日明日とも知らぬ身の行末など、細々と書續け、奧には一首の歌ぞ有ける。,"""From the Third Rank Middle General,"" he said. The lady-in-waiting, who had been ashamed of her age, took the letter from her hand and looked at it. It was written from the West."
145,35,只泣より外の事ぞなき。,There was nothing but tears.
145,36,仰下さ,"He said, ""If you wish to return to Yatsushiro, send a message to your family, return the three sacred treasures to the capital, and then I will allow you to return to Yatsushiro."""
145,37,れけるは、「八島へ歸りたくば、一門の中へ言送て、三種神器を都へ返し入れ奉れ。然らば八島へ返さるべきとの御氣色で候。」と申。,"The Third Rank Middle General replied, ""Not even a thousand or ten thousand lives would I trade for the three sacred treasures. Not even one of the retainers of the Inner Minister would dare to say such a thing. If I were a woman, I would say that I am only a mother of two ranks, but I would not say such things. However, if I must return the imperial decree, I shall do so, but I beg you to let me do it."""
145,38,土肥次郎實平、木蘭地の直垂に小具足許して、隨兵三十餘騎、車の前後に打圍で守護し奉る。,"Tsuchiya Jirō Masahira, with a small armor and wearing a straight robe of wisteria ground, was accompanied by thirty or so soldiers, and guarded the front and back of the carriage with a surrounding formation."
145,39,女房是を見給ひて、とかうの事をも宣はず、文を懷に引入て唯泣より外の事ぞなき。,"Even if her tears flowed like a river, it would be only once."
145,40,小八葉の車に前後の簾を上げ、左右の物見を開く。,"Raise the curtains at the front and back of the small eight-leaf carriage, and open the side windows for observation."
145,41,京中の貴賤是を見て、「あないとほし、如何なる罪の報ぞや。いくらも在ます君達の中に、かく成給ふ事よ。入道殿にも二位殿にも、おぼえの御子にてましまししかば、御一家の人々も重き事に思ひ奉り給ひしぞかし。院へも内へも參り給ひし時は、老たるも若きも、所をおきて持成奉り給ひしものを。是は南都を滅し給へる伽藍の罰にこそ。」と申あへり。,"The people of Kyoto, both noble and common, upon seeing this, said, ""This is a punishment for sins, how terrible it is. Among you, who are so many in number, there is one who has come to this fate. If the monk and the second rank lord had remembered their sons, their families would have been careful. When they went to the palace, both old and young, they were given a place. This is surely the punishment for the destruction of Nanto's temples."""
145,42,同十四日、生捕本三位中將重衡卿、六條を東へわたされけり。,"On the fourteenth day, the captured Lord Minister Shigenari, the Third Rank Middle General, was taken eastward across the Six Roads."
145,43,中將斜ならず悦て、やがて書てぞたうだりける。,"""Yes, I have heard."" ""When I went to the West, I did not write anything, and did not say anything. I thought that the bonds of the world were all false, and I felt ashamed. If I had written something, how would I find it?"""
145,44,守護の武士共、「如何なる御文にて候やらん。出し參せじ。」と申。,"""I will give you a letter to take with me."""
145,45,」とて、袖を顏に推當てうつぶしにぞなられける。,"""Now, I will see you again, and I will meet you once more."""
145,46,互の心の中、推量られてあはれ也。,"""I will not let you go,"" he said, pressing his sleeve to his face and weeping."
145,47,中將南都へ渡されて、斬られ給ぬと聞えしかば、やがて樣を替へ、濃き墨染にやつれ果て、かの後世菩提を弔はれけるこそ哀れなれ。,"She had beautiful eyebrows, eyes, and face, and was a deeply affectionate person."
145,48,「苦しう候まじ。」とて奉る。,"The guards said again, ""We will come to see you,"" and it was shown."
145,49,此女房と申は、民部卿入道親範の女也。,"After that, since the guards would not allow it, she could not go, but sometimes the letters were passed through."
145,50,さて女房は内裏へ參り給ひぬ。,"The lady-in-waiting, holding back her tears, said, ""This is the last time I will see you, and I will be the first to disappear."""
145,51,中將斜ならず悦て、人に車借て迎へに遣したりければ、女房取もあへず、是に乘てぞおはしける。,"The Third Rank Middle General, upon seeing this, felt even more sorrow and said to Tsuchiya Jirō, ""Since the lady-in-waiting has served you, how should I see her once again and speak to her?"""
145,52,縁に車をやり寄せてかくと申せば、中將車寄に出迎ひ給ひ、「武士共の見奉るに、下させ給べからず。」とて、車の簾を打かつぎ、手に手を取組み、顏に顏を推當てて、暫しは物も宣はず、唯泣より外の事ぞなき。,"Jirō, a kind-hearted man, said, ""It would be very painful to let her go. I will allow it."""
145,53,稍久しう有て、中將宣ひけるは、「西國へ下し時も、今一度見參せたう候しかども、大形の世の騒さに申べき便もなくて、罷下り候ぬ。,"The general, overjoyed, sent someone to borrow a carriage to meet her, and the lady-in-waiting, unable to refuse, climbed into it."
145,54,其後は守護の武士共ゆるさねば、力及ばず、時々御文計ぞ通ける。,Then the lady-in-waiting went to the palace.
146,1,大臣殿以下一門の月卿雲客寄合ひ給ひて、院宣を開れけり。,"The minister and his subordinates, along with the moon officials and cloud guests, gathered and the imperial edict was opened."
146,2,去程に平三左衞門重國、御坪の召次花方、八島に參て、院宣をたてまつる。,"On the journey, Heike no Morotomaru, leading the imperial summons party, arrived at Hachijo and established the imperial edict."
146,3,とぞ書かれたる。,Thus it was written.
147,1,大臣殿、平大納言の許へは院宣の趣を申給ふ。,
148,1,中將斜ならず悦て、聖を請じ奉て、泣々申されけるは、「今度生ながら捕れて候けるは、再上人の見參に罷入べきで候けり。,"""He is called Hōnen of Kurogane."""
148,2,さても重衡が後生いかゞし候べき。,"""Then, I suppose it is very painful for him."""
148,3,」と仰ければ、此由を申す。,"""Then, I think it would be good if we could meet once more with the holy person who has been in agreement with us for years, and discuss our future together."""
148,4,「さらば年來契りたりし聖に、今一度對面して、後世の事を申談ぜばやと思ふはいかゞすべき。」と宣へば、「聖をば誰と申候やらん。」「黒谷の法然房と申人也。」「さては苦しう候まじ。」とて許し奉る。,"""Who is this holy person?"""
148,5,院御所へ奏聞せられたりければ、「頼朝に見せて後こそ、ともかうも計らはめ。,"Since this had been reported to the imperial court, it was said, ""Show this to Minamoto no Yoritomo first, and then we shall plan accordingly."""
148,6,べき。,""""
148,7,唯今は爭か許す,"Only now, we will allow the dispute."
148,8,罪深ければとて、卑下したまふべからず。,"Divide one's aspirations into nine grades, and compress one's practice into six characters, so that even the most foolish and dull person can chant it easily."
148,9,但往生の得否は、信心の有無に依べし。,The ultimate teaching of the Pure Land School preserves these essentials in its various summaries.
148,10,唯深く信じて努々疑をなし給ふべからず。,Whether one attains rebirth depends on the presence or absence of faith.
148,11,」と教化し給ひければ、中將斜ならず悦て、「此次に戒を持ばやと存候は、出家仕らでは叶候まじや。」と申されければ、「出家せぬ人も、戒を持つ事は世の常の習ひ也。」とて、額に剃刀をあてゝそるまねをして、十戒を授けられければ、中將隨喜の涙を流いて、是を受保ち給ふ。,"If one deeply believes in this teaching and, whether sitting, walking, lying down, or standing, never neglects the threefold practice and the four postures, and does not forget the heart's recollection and the mouth's chanting, then, with life as the goal, one will surely leave this suffering world and be reborn in the Pure Land where one will never retreat. What doubt could there be in that?"
148,12,もし此教を深く信じて行往座臥時處諸縁を嫌はず三業四威儀に於て、心念口稱を忘れ給はずば、畢命を期として、此苦域の界を出で、彼不退の土に往生し給はん事、何の疑かあらむや。,Only deeply believe and never doubt.
148,13,三位中將土肥次郎を召て、「出家をせばやと思ふは如何あるべき。」と宣へば、實平此由を九郎御曹司に申す。,"The Third Minister summoned Dōji Jirō and said, ""What do you think about taking vows of renunciation? If you do, what should be done?"" Then, Jirō informed the Young Lord of this matter."
148,14,倩一生の化行を思ふに、罪業は須彌よりも高く、善業は微塵ばかりも蓄へなし。,"Now, even though he has shaved his head and holds the precepts, and has devoted himself entirely to the Buddhist path, if such a body is formed, he cannot entrust his heart to it."
148,15,今日明日とも知らぬ身の行末にて候へば、如何なる行を修しても、一業助かるべしとも覺えぬこそ口惜う候へ。,"Moreover, although he had shamefully exposed himself in such a way, he only realized the consequences of his actions."
148,16,今は首を剃り戒を持なんどして偏に佛道修行したう候へども、かゝる身に罷成て候へば、心に心をもまかせ候はず。,"Among these, the matter of the burning of Nanto was said to be an imperial order and a military order, and the monks were bound by law to serve the emperor and follow the world, in order to pacify the evil deeds of the crowd. But through negligence, the temples were destroyed. Though it was beyond his power, since he was the great general at that time, it was said that the blame was placed solely on him. Thus, it was realized that it was Chōhō's karma."
148,17,」など泣々申されければ、上人とかうの返事にも及ばず、是を取て懷に入れ、墨染の袖を絞りつゝ泣々歸り給ひけり。,"When you have leisure, read a single sutra and dedicate the merit to the Pure Land."
148,18,志を九品に分ち、行を六字に縮めて、如何なる愚癡闇鈍の者も唱るに便あり。,"Although the path of liberation is long, in the age of the Latter Day of the Law, it is said that calling the name of Amitabha Buddha is the way to victory."
148,19,身の身にて候し程は、出仕に紛れ、政務にほだされ、,"""So, the Minister was pleased and requested the holy person. He wept and said, ""This time, I was captured alive, and it was because I had entered the presence of the Reincarnated One."""
148,20,淨土宗の至極、各略を存して、大略是を肝心とす。,"If one thinks, ""One chant of the name removes all sins,"" it appears that all sins are removed."
148,21,上人も萬物哀に覺えて、掻暗す心地して、泣々戒をぞ説れける。,"""Thus, the Minister was pleased and said, ""I thought that taking the precepts would require renouncing the world, but it seems it is not necessary."" The venerable one replied, ""Even those who do not renounce the world can hold precepts, for it is a common custom of the world."" Then, he placed a razor against his forehead and pretended to shave, granting him the ten precepts. The Minister wept with joy and accepted them."
148,22,御布施と覺しくて、年比常におはして遊れける侍の許に預置れける御硯を、知時して召寄て、上人に上り、「是をば人にたび候はで、常に御目のかゝり候はん所に置れ候て、某が物ぞかしと、御覽ぜられ候は,"The venerable one, moved by compassion for all things, felt sorrow and wept, explaining the precepts with tears."
148,23,ん度ごとに思食なずらへて御念佛候べし。,"Thinking of it as a gift, he summoned the attendants who had often played with him and had been entrusted with the imperial writing brush, and brought it to the venerable one, saying, ""This was given to me by someone, and I have always kept it in a place where it would be in your sight. Please look at it,"
148,24,御隙には經をも一卷、御廻向候はゞ然るべう候べし。,And think of it every time you chant the Buddha's name.
148,25,念々稱名常懺悔と演て、念々に彌陀を唱れば、懺悔する也と教へたり。,"Interpreting ""specialize in the name of Amitabha to reach the Western Pure Land,"" if one exclusively calls the name of Amitabha, one will reach the Western Pure Land."
148,26,利劔即是彌陀號を憑めば、魔縁近づかず。,"Teaching that ""continuously calling the name of Amitabha is constant repentance,"" if one continuously chants the name of Amitabha, it is as if one is repenting."
148,27,かくて空く命終なば、火血刀の苦果、敢て疑なし。,"Since he does not know his fate for today or tomorrow, no matter what practice he undertakes, he cannot believe that it will help him in the least."
148,28,一聲稱念罪皆除と念ずれば、罪皆除けりと見えたり。,"If one relies on the name of Amitabha, the influence of demons will not approach."
148,29,此の硯は、親父入道相國砂金を多く宋朝の御門へ奉り給ひたりければ返報と覺しくて、日本和田の平大相國の許へとて、送られたりけるとかや。,""" Saying this with tears, the venerable one did not even have time to respond, and he took it with him, wringing his ink-stained sleeve as he wept and returned."
148,30,名をば松蔭とぞ申ける。,"This writing brush was given as a gift, for the father, the monk, had offered a lot of sand gold to the imperial gate of the Song dynasty, and it was sent to the court of the Japanese Heian and the great minister, Hōtō."
148,31,げにも重衡卿一人を惜みて、さしもの我朝の重寶三種の神器を、返し入れ奉るべしとも覺えねば、此御請文の趣は、兼てより思ひ設られたりしかども、未左右を申されざりつる程は、何となういぶせく思はれけるに、請文既に到來して、關東へ下向せらるべきに定まりしかば、何の憑も弱り果て萬心細う都の名殘も今更惜思はれける。,"Even so, he felt sorrow for the single person, Chōhō, and thought, ""Even if I were to return the three sacred treasures of the imperial court, I would not have done so,"" but the meaning of this request had been considered from the beginning. However, since he had not yet received instructions from the left and right, he thought it very strange. But since the request had already arrived, it was decided that he should descend to the Kanto region. Thus, even the slightest attachment to the capital's name and memory was now regretfully lamented."
148,32,三位中將是を聞て、「さこそは有むずれ。如何に一門の人々惡く思ひけん。」と、後悔すれどもかひぞなき。,"The Third Minister of the Left, upon hearing this, said, ""Indeed, this is regrettable. How could the people of one family think so poorly of me?"" He regretted it, but there was no remedy."
148,33,それについて出離の道まち／＼なりといへども末法濁亂の機には、稱名を以て勝れたりとす。,"But even so, if he now despises this impure world and longs for the Pure Land, he must abandon his evil heart and cultivate a good one. The Three Worlds' Buddhas will all rejoice in this."
148,34,ん事、悲しんでも猶餘あり。,"""At that time, the venerable one choked back tears and did not speak for a while."
148,35,良久しう有て、「誠に受難き人身を受ながら、空しう三途に歸り給は,"I wish the venerable one would show mercy, and with compassion, show me a way to save such a wicked person."
148,36,十惡五逆囘心すれば往生を遂ぐ。,Do not belittle yourself because you are deeply sinful.
148,37,功徳少ければとて、望を絶べからず。,Even those who have committed the ten evils and the five grave offenses can attain rebirth if they turn their hearts.
148,38,一念十念の心を致せば、來迎す。,Do not give up hope because your virtues are few.
148,39,專稱名號至西方と釋して、專名號を稱すれば、西方に至る。,"If you sincerely make ten or even one vow, Amitabha will come to welcome you."
148,40,驕慢の心のみ深して却て當來の昇沈を顧ず。,"""Even so, what will become of Chōhō's future life?"""
148,41,然るを今穢土を厭ひ、淨土を願はんに、惡心を捨てゝ善心を發しましまさん事、三世の諸佛も定て隨喜し給ふらん。,"After a while, he said, ""Indeed, although he has taken on a suffering human body, it is pitiful that he returns in vain to the Three Realms,"
148,42,且はか樣に人しれずかれこれ恥をさらし候もしかしながら其報とのみこそ思知れて候へ。,"Since the time of the turmoil and the end of his fortune, he fought here and there, and only thought of destroying others to save himself, never once raising a good heart."
148,43,就中に南都炎上の事は、王命といひ武命といひ、君に仕へ世に隨ふ法遁かたくして、衆徒の惡行を靜めんが爲に罷向て候し程に、不慮に伽藍の滅亡に及候し事、力及ばぬ次第にて候へども、時の大將軍にて候ひし上は、責め一人に歸すとかや申候なれば、重衡一人が罪業にこそなり候ぬらめと覺え候へ。,His heart grew arrogant and he no longer considered his future life.
148,44,」其時上人涙に咽て、暫は物も宣はず。,"Thus, if he were to die in vain, the suffering of fire, blood, and sword is certain."
148,45,願くは上人慈悲を發し、憐を垂れて、かゝる惡人の助りぬべき方法候はば、示給へ。,"Thinking of his entire life's misdeeds, his sins are higher than Mount Sumeru, and his good deeds are as small as a speck of dust."
148,46,況や運盡き世亂てより以來は、こゝに戰ひ、かしこに爭ひ、人を滅し身を助らんと思ふ惡心のみ遮て、善心はかつて起らず。,"""In the midst of his life, he was caught up in service, and his mind was distracted by worldly affairs,"
149,1,西國より生捕にせられ、都へ返るだに口惜きに、今又關の東へ趣かれけん心の中、推量られて哀也。,"Taken alive from the western provinces and returning to the capital was so painful that now, as he journeyed once more east of the pass, his heart was filled with sorrow and pity."
149,2,同三月十日、梶原平三景時に具せられて、鎌倉へこそ下られけれ。,"On the tenth day of the same month, Kajiwa Heizan, the Minister of the Third Rank, descended to Kamakura."
149,3,四宮河原に成ぬれば、爰は昔延喜第四の王子、蝉丸の、關の嵐に心を清し、琵琶をひき給ひしに、博雅の三位といひし人、風の吹日も吹ぬ日も、雨の降る夜も降ぬ夜も三年が間歩を運び、立聞て、彼の三曲を傳へけん藁屋の床の古へも、思遣られて哀也。,"When he reached the Four Palaces River, there, in ancient times, the fourth prince of the Emperor Yōzei, Kiyomaru, purified his heart in the storm of the pass, and played the biwa. The man known as the Third Rank of Bokyō, who had walked for three years, whether the wind blew or not, whether it rained or not, listened to the three songs and passed them on to the thatched roof of the hut, and even now, the old floor is filled with sorrow."
149,4,遠山の花は殘の雪かと見えて、浦々島々かすみ渡り、こし方行末の事共思續け給ふに、「されば是は如何なる宿業のうたてさぞ。」と宣ひて、唯盡せぬものは涙也。,"The distant mountain flowers seemed like lingering snow, and the islands and shores faded into the mist. Thinking of the things of the distant future, he said, ""Thus, what is this fate of the traveler?"" and only tears remained."
149,5,「賢うぞ無りけ,"""How wise it is to be without a child."""
149,6,御子の一人もおはせぬ事を、母の二位殿も歎き、北の方大納言佐殿も本意なき事にして、萬の神佛に祈申されけれども、其驗なし。,"The mother, the Second Rank Lady, grieved at the fact that not even one child had been born, and the Northern Lady, the Minister of the Left, was also distressed, and though they prayed to the myriad gods and Buddhas, there was no sign of success."
149,7,」と宣ひけるこそ責ての事なれ。,"""Thus spoke the words of reproof."""
149,8,子だに有ましかば、如何に心苦しかるらん。,"If even one child had been born, how painful it would have been."
149,9,逢坂山を打越えて、勢多の唐橋駒もとゞろに蹈ならし、雲雀あがれる野路の里、志賀の浦浪春かけて霞に曇る鏡山、比良の高峯をも北にして、伊吹の嵩も近附ぬ。,"Crossing the Ogasaka Mountain, the horse of the Tang Bridge in Setsu was trod upon, and in the village where the larks rise, the waves of Shiga Bay, springing up with the mist, reflect on the Mirror Mountain, and the high peaks of Hie and the lofty hills of Ibuki are near at hand."
149,10,さる程に、本三位中將をば、鎌倉前兵衞佐頼朝、頻に申されければ、さらば下さるべしとて、土肥次郎實平が手より、先九郎御曹司の宿所へ渡し奉る。,"Thus, the Minister of the Third Rank, the Middle General, was repeatedly requested by Lord Yoritomo, the Governor of Kamakura, and so, through the hand of Jiro Masahira of the Taira clan, he was sent to the lodging of the son of the First Lord, the Young Lord."
149,11,る。,""""
149,12,八橋にも成ぬれば、蛛手に物をと哀也。,"When the Eight Bridges were reached, the sorrow of the spider's hand was felt."
149,13,彼宿の長者の湯屋が娘、侍從が許に、其夜は宿せられけり。,The daughter of the innkeeper at that lodging was allowed to stay with the attendant that night.
149,14,濱名の橋を渡り給へば、松の梢に風亮て、入江に噪ぐ浪の音、さらでも旅は物憂きに、心を盡す夕間暮、池田の宿にも著給ひぬ。,"When crossing the Hamana Bridge, the wind rustled through the pine branches, and the sound of the waves in the inlet was heard. The traveler was filled with melancholy, and at the end of the day, he arrived at the lodging of Ida."
149,15,侍從、三位中將を見奉て、「昔は傳にだに思召寄らざりしに、今日はかゝる所にいらせ給ふ不思議さよ。」とて、一首の歌をたてまつる。,"The attendant, seeing the Third Rank General, said, ""It is strange that I never thought of you in the past, but today you are here in such a place,"" and composed a poem."
149,16,旅の空埴生の小屋のいぶせさに、故郷いかに戀しかるらん。,How much I long for my hometown in this lonely hut of the traveler's road.
149,17,三位中將返事には、故郷もこひしくもなし旅の空、都もつひのすみかならねば。,"The Third Rank General replied, ""There is no hometown more beloved than this traveler's road, and the capital is not the final place of rest."""
149,18,都を出て日數歴れば、彌生も半過ぎ、春も既に暮なんとす。,"After leaving the capital, the days passed, and the month of Yayoi was half over, and spring had already passed."
149,19,中將「やさしうもつかまつたるものかな。此歌の主は如何なる者やらん。」と御尋在ければ、景時畏て申けるは、「君はいまに知召され候はずや。あれこそ八島の大臣殿の當國の守で渡らせ給候し時、めされ參せて、御最愛にて候しが、老母を是に留置、頻に暇を申せども、給はらざりければ、比は三月の始めなりけるに、如何にせん都の春もをしけれど、馴しあづまの花や散らん。と仕て、暇を給て下りて候ひし、海道一の名人にて候へ。」とぞ申ける。,"The General said, ""It is a kind and gentle song. Who is the author of this song?"" Hearing this, Kajiwa, in fear, replied, ""You will soon know. That was the Governor of the Province of Yashima, who was sent by the Minister of the Eighth Island, and was most beloved. He left his old mother behind, and although he often requested leave, it was not granted. In the beginning of March, how could the spring of the capital be so beautiful, yet the flowers of the familiar land have already fallen. He was given leave and descended, and was the greatest master of the sea route."""
149,20,南には蒼海漫々として、岸うつ浪も茫々たり。,"If one loves, one will not grow thin, but even without love, it is there. The song of the deity, which was sung at the foot of the mountain of Sagami, was passed through, and through the forest of Koyu, the river of Kugiko, the small and large inlets of the coast, the Yatsuwama, the Togashi Plain, and the Yorikari Cape, though the journey was not hurried, the days passed quickly, and he entered Kamakura."
149,21,清見が關打過ぎて、富士のすそ野に成ぬれば、北には青山峨々として、松吹く風索々たり。,"Passing through the Clear View Pass, he reached the foot of Mount Fuji. To the north, the mountains of Awa rose high, and the wind rustled through the pines. To the south, the sea stretched endlessly, and the waves rolled on the shore."
149,22,惜からぬ命なれども今日までに、強顏かひの白根をも見つ。,"Though it was a precious life, up to today, he had seen even the white root of the strong face."
149,23,問へば甲斐の白根といふ。,"When asked, it was called the White Root of Kai."
149,24,其時三位中將、落る涙を押てかうぞ思ひ續け給ふ。,"At that time, the Third Rank General, pressing down his tears, continued to think."
149,25,宇都の山邊の蔦の道、心細くも打越えて、手越を過て行けば、北に遠去て、雪白き山あり。,"Through the narrow path of the vines of the mountains of Uda, he crossed, and passing through the Handō, he went northward, and there was a white snow-covered mountain."
149,26,佐夜中山にかかり給ふにも、又越べしとも覺えねば、いとゞ哀れの數添て、袂ぞいたく濕まさる。,"Even when ascending Mount Sanya, he did not think of crossing it again, and thus, the number of sorrows increased, and the sleeves of his robe were wet with tears."
149,27,心をとむとしなけれども、荒て中中優しきは、不破の關屋の板びさし、如何に鳴海の鹽干潟、涙に袖はしをれつゝ、彼在原のなにがしの、唐ころもきつゝなれにしとながめけん參河國,"Though the heart was weary, the gentle and quiet nature of the man was seen in the wooden boards of the gate of the Kiso Pass, and how the tears flowed from the sleeves while watching the salt flats of Nagami, and the man of some rank from the place of the original battlefield, clad in Chinese robes, was seen."
150,1,衆徒の惡行をしづめんが爲に罷向て候し程に、不慮に伽藍滅亡に及候し事、力及ばぬ次第也。,"In order to suppress the wicked deeds of the crowd, they had gone to Nanto, but unexpectedly, the destruction of the temple occurred, which was beyond their power."
150,2,もあらず。,Not at all.
150,3,兵衞佐急ぎ見參して申されけるは、「抑君の御憤を息め奉り、父の恥を雪めんと思ひたちし上は、平家を滅さん事は案の内に候へども、正しく見參に入るべしとは存ぜず候き。此のぢやうでは、八島の大臣殿の見參にも入ぬと覺え候。抑も南都を滅し給ける事は、故太政入道殿の仰にて候しか。又時に取て御計にて候けるか。以外の罪業にこそ候なれ。」と申されければ、三位中將宣ひけるは、「先づ南都炎上の事、故入道の成敗にも非ず、重衡が愚意の發起に,"The military commander hurried to report, saying, ""To quell your anger and avenge my father's disgrace, although it was expected that the Heike would be destroyed, I did not think it proper to proceed with such a report. In this case, I would not even be considered by the minister of the Eight Islands. However, the destruction of Nanto was the decree of the late Minister of State. Was it a calculated decision at the time, or was it due to some other sin?"""
150,4,唯先世の宿業こそ口惜候へ。,Only the karma of previous generations is regrettable.
150,5,狩野介酒をすゝめて奉る。,"I, along with ten or so family members, arrived, approaching the front."
150,6,其夕雨少降て、萬物蕭しかりけるに、件の女房琵琶琴もたせて參たり。,Kariya Suehiro poured the wine.
150,7,中將少しうけて、最興なげにておはしけるを、狩野介申けるは、「且聞思されてもや候らん。,"The lord of Kamakura said, 'Be prepared to comfort them.'"
150,8,其座に並居たる人々皆袖をぞぬらしける。,"The military commander said, 'I do not consider the Heike as my enemy, but only the emperor's command is heavy.'"
150,9,兵衞佐も、「平家を別して私の敵と思ひ奉る事努々候はず。唯帝王の仰こそ重う候へ。」とぞのたまひける。,"Since the enemy is the one who destroyed the great temple of Nanto, the people's decision is to entrust it to the resident of Izu, Kariya Suehiro."
150,10,「南都を亡たる大伽藍の敵なれば、大衆定て申旨在らんずらん。」とて、伊豆國の住人狩野介宗茂に預けらる。,"In the underworld, the sinners of the娑婆 world are passed to the Ten Kings every seven days, but thinking of this, it is pitiful."
150,11,道すがらの汗いぶせかりつれば、身を清めて失はんずるにこそと思はれけるに、齡二十計なる女房の、色白う清げにて、誠に優に美しきが、目結の帷に、染附の湯卷して、湯殿の戸を推開て參りたり。,"Also, a girl of about fifteen, from the village of Kobayakawa, entered with her hair long, carrying a comb in a wooden basin."
150,12,又暫有て十四五許なる女の童の小村濃の帷きて髮は袙長なるが、楾盥に櫛入て持て參りたる。,"This lady attendant, after bathing and washing her hair for a long time, rose up."
150,13,此女房介錯にて、良久湯あみ髮洗などしてあがり給ひぬ。,"After finishing, she returned and said, 'Men do not think of this, but women find it difficult. I have come to ask. 'Whatever you wish, please tell me.' 'Now that I am in this state, what should I say? I only wish to become a monk.' He then returned and reported this."
150,14,但殷湯は夏臺にとらはれ文王は,But King Wen of Zhou was captured at the summer palace of Xia...
150,15,いう里にとらはると云ふ文あり。,"Even in ancient times, it was like this."
150,16,上古猶かくの如し。,How much more so in the end times?
150,17,」とて、其後は物も宣はず。,"Kiyotsune, upon hearing this, said, 'How pitiable is the general!' and wept."
150,18,唯芳恩には、疾々かうべをはねらるべし。,"After that, he said nothing more."
150,19,昔は源平左右にあらそひて、朝家の御かためなりしかども、近比源氏の運傾きたりし事は事新しう初めて申べきにあらず。,"In the past, the Minamoto and Taira clans fought as rivals of the imperial court, but the decline of the Minamoto's fortune is not a new thing to mention."
150,20,景時是を承て、「あはれ大將軍や。」とて涙を流す。,All those sitting nearby wet their sleeves.
150,21,當家は保元平治より以來度々の朝敵を平げ、勸賞身に餘り、辱く一天の君の御外戚として、一族の昇進六十餘人、廿餘年の以來は樂み榮え申ばかりなし。,"Our family has repeatedly defeated enemies of the court since the Hōgen and Heiji disturbances, receiving more rewards than deserved, and as imperial relatives, over sixty members of our clan have risen in rank, enjoying honor and prosperity for over twenty years."
150,22,今又運盡ぬれば、重衡捕らはれて是まで下候ぬ。,"Now that their fortune has ended, Shigehira was captured and brought down to this state."
