,chapter_id,original,translation
3899,140,扇を揚て招きければ、招かれて取て返す。,"When the fan was raised to beckon, the person beckoned and took it back."
3900,140,汀に打上らんとする所に、押竝て、むずと組で、どうと落ち、取て押へて頸を掻んとて、甲を押仰けて見ければ、年十六七ばかりなるが、薄假粧して鐵醤黒也。,"As he was about to reach the shore, he was pressed forward, caught in the tide, fell down, and was seized by the neck. When he looked up, his armor was pushed back, revealing a youth of about sixteen or seventeen years old, lightly made up with blackened face."
3901,140,我子の小次郎が齡程にて、容顏誠に美麗なりければ、何くに刀を立べしとも覺えず。,"My son, Shōjirō, is of such an age, and his appearance is truly beautiful, so I did not even realize that I had drawn my sword."
3902,140,「抑如何なる人にてましまし候ぞ。名乘せ給へ。扶け參せん。」と申せば、「汝は誰そ。」と問給ふ。,"""Who are you, sir? Please state your name, and I shall come to assist you."" When he said this, the other asked, ""Who are you?"""
3903,140,を取て人にとへ、見知うずるぞ。,I will take your head and recognize you.
3904,140,名乘らずとも頸,"Even without knowing your name,"
3905,140,汝が爲には好い敵ぞ。,You are a fine enemy for me.
3906,140,件の笛は、祖父忠盛、笛の上手にて、鳥羽院より給はられたりけるとぞ聞えし。,"This flute was said to have been given to his grandfather, Tadamasa, by the Emperor Bird-and-Wave, and was known for its skill in playing the flute."
3907,140,名をば小枝とぞ申ける。,"Though it is said to be a tale of jest and nonsense, it ultimately became the cause of a devotion to the Buddha. How pitiable is this!"
3908,140,たりしを、敦盛器量たるに依て、持たれたりけるとかや。,"It was called ""Kobuki."""
3909,140,やゝ久うあて、さても在るべきならねば、鎧直垂を取て、頸を裹まんとしけるに、錦の袋に入たる笛をぞ腰に差されたる。,"After a while, thinking that this was the only way, he took off his armor and robe to wrap his neck, but a flute in a silk bag was fastened at his waist."
3910,140,」とぞ宣ひける「あはれ大將軍や、此人一人討奉たりとも、負くべき軍に勝べき樣もなし。又討たてまつらずとも、勝べき軍に負る事もよも有じ。小次郎が薄手負たるをだに直實は心苦しう思ふに、此殿の父、討れぬと聞いて、如何計か歎き給はんずらん。あはれ扶け奉らばや。」と思ひて、後をきと見ければ、土肥、梶原五十騎計で續いたり。,"""Alas, the great general! Even if this single warrior is defeated, it would be impossible for the victorious army to triumph. Even without fighting, the victorious army would not be able to win. Naomasa feels sorrow for Shōjirō's weakness, and this lord, hearing that he could not be defeated, would surely lament. Alas, let me assist him!"" Thinking this, he looked behind and saw that Taira, Kajiwara, and fifty riders were following."
3911,140,「あはれ弓矢取る身程口惜かりける者はなし。武藝の家に生れずば、何とてかゝる憂目をば見るべき。情なうも討奉る者哉」と掻口説き袖を顏に押當てゝ、さめ％＼とぞ泣居たる。,"""Alas, there is no one more pitiable than this man who could have held a bow and arrow. If one is not born into a family of warriors, how could they ever see such a sorrowful fate? Truly, this is a warrior who must be defeated!"" He spoke these words, pressing his sleeve to his face, and wept bitterly."
3912,140,熊谷餘にいとほしくて、何に刀を立べしとも覺えず、目もくれ心も消果てゝ、前後不覺に思えけれども、さてしも有るべき事ならねば、泣々頸をぞ掻いてける。,"Naomasa felt deeply sorrowful and did not even realize he had drawn his sword. His eyes were fixed, his heart was lost, and he thought nothing of the matter. Yet, since this was the only thing he could do, he wept and pulled his head back."
3913,140,熊谷涙を押て申けるは、「助け參せんとは存候へども、御方の軍兵雲霞の如く候。よも逃させ給はじ。人手にかけ參せんより、同くは、直實が手に懸參せて、後の御孝養をこそ仕候はめ。」と申ければ、「唯とう／＼頸を取れ。」とぞ宣ひける。,"Naomasa, suppressing his tears, said, ""Though I intended to come to your aid, your army is as vast as clouds and mist. It would be impossible to let you escape. Rather than being captured by others, I would rather be captured by my own hands so that I may serve you in your afterlife."" Hearing this, the other said, ""Then seize his neck!"""
3914,140,經盛相傳せられ,"The tradition of passing it down was inherited by Tadamasa, and it was passed to Dōshin because of his noble bearing."
3915,141,足立つ程にも成しかば、猶船の方をかへり見て、二三度迄こそいなゝきけれ。,"Even as he reached the shore, he looked back at the ship several times."
3916,141,其後陸に上て休みけるを、河越小太郎重房、取て院へ參らせたりければ、軈て院の御厩に立てられけり。,"After resting on land, Kakuetsu Shōtarō Shigakura captured him and brought him to the court, where he was placed in the imperial stables."
3917,141,本も院の御祕藏の御馬にて、一の御厩に立られたりしを、宗盛公内大臣に成て、悦申の時、給られたりけりとぞ聞えし。,"This horse was originally kept as a secret treasure of the court. When Shinnagon Chishige became the Minister, it was said to have been given to him as a reward."
3918,141,門脇中納言教盛卿の末子、藏人大夫成盛は、常陸國の住人土屋五郎重行に組で討たれ給ひぬ。,"The youngest son of Lord Kyo Shigeaki, Kuraishō Daibu Shigemori, was killed by Tsuchiya Gorō Shigayuki of Hitachi Province in a battle formation."
3919,141,新中納言知盛卿は、生田森の大將軍にておはしけるが、其勢皆落失て、今は御子武藏守知明侍には監物太郎頼方、只主從三騎に成て助け舟に乘らんと、汀の方へ落給ふ。,"Shinnagon Chishige, who was the general of the Shōda Forest, had lost all his forces. Now, with only three retainers, including his son Musashi no Kami Chimei, he attempted to board a rescue boat towards the shore."
3920,141,其弟、若狹守經俊、淡路守清房、尾張守清定、三騎つれて敵の中へ懸入、散々に戰ひ、分捕數多して、一所で討死してけり。,"His brother, Wakasa no Kami Keishun, Awaji no Kami Kiyasu, Owari no Kami Kiyonobu, led three riders into the enemy's ranks, fought fiercely, suffered many casualties, and died together in one place."
3921,141,修理大夫經盛の嫡子皇后宮亮經正は助け舟に乘らんと汀の方へ落給ひけるが、河越小太郎重房が手に取籠られて、討たれ給ひぬ。,"The legitimate son of Shūri Daibu Keishō, Kōgūmiyako Ryo Keishō, attempted to board a rescue boat towards the shore, but was captured by Kakuetsu Shōtarō Shigakura and killed."
3922,141,手もきゝ心も剛に、好き大將軍にておはしつる人を、清宗と同年にて、今年は十六な。,"He pressed his sleeve to his face and wept bitterly. Upon hearing this, the minister said, ""It is truly a great fortune that Musashi no Kami's father's life was sacrificed."""
3923,141,」とて、御子衞門督のおはしける方を御覽じて、涙ぐみ給へば、幾らも竝居たりける平家の侍ども、心有も心なきも、皆鎧の袖をぞぬらしける。,"A man who was both brave and strong, a great general, was of the same age as Seishō, and this year he was sixteen years old."
3924,141,此紛れに新中納言は、究竟の名馬には乘給へり、海の面廿餘町泳が,"Meanwhile, Shinnagon Chishige rode a famous horse, swimming across the sea for twenty or more ri."
3925,141,其後矢種の有る程射盡して、打物拔で戰ひけるが、敵餘た討とり、弓手の膝口を射させ、立も上らずゐながら討死してけり。,"After exhausting all his arrows, he drew his sword and fought, but the enemy remained numerous. He shot the knees of the enemy archers, unable to rise, and died."
3926,141,爰に兒玉黨と覺しくて、團扇の旗差いたる者ども、十騎計、をめいて追懸奉る。,"There, the group of Kōda and others, bearing the fan flag, ten riders in total, pursued them."
3927,141,監物太郎落重て、武藏守討奉たる敵が童をも討てけり。,"Kanmoku Tarō fell, and the enemy youth who had killed Musashi no Kami Chimei was also slain."
3928,141,其中の大將と覺しき者、新中納言に組奉らんと馳竝べけるを、御子武藏守知明、中に隔たり、押竝べてむずと組で、どうとおち、取て抑へて頸を掻き、立上んとし給ふ處に、敵が童落合うて、武藏守の頸を討つ。,"The general of the enemy, who was identified as Shinnagon Chishige, rushed forward to attack. Musashi no Kami Chimei intercepted him, pushing him back, but the enemy's youth struck and beheaded Chimei."
3929,141,監物太郎は、究竟の弓の上手ではあり、眞先に進んだる旗差がしや頸の骨をひやうふつと射て、馬より倒に射落す。,"Kanmoku Tarō was an expert archer. He shot the neck bone of the leading flag-bearer, causing him to fall from his horse."
3930,141,新中納言に預けられたりしを中納言餘に此馬を秘藏して、馬の祈の爲にとて、毎月朔日毎に、泰山府君をぞ祭られける。,"The horse entrusted to Shinnagon Chishige was secretly kept by the Chūnagon, who worshipped the god Taishan Fu Jin every month on the first day to pray for the horse's longevity."
3931,141,此馬主の別れを慕ひつゝ、暫しは船をも放れやらず、沖の方へ泳けるが、次第に遠く成ければ、空しき汀に泳歸る。,"Longing for the separation from his horse, he did not leave the ship for a while, swimming towards the shore, but as he grew distant, he swam back to the empty shore."
3932,141,御船には人多く籠乘て、馬立つべき樣も無りければ、逐返す。,"The ship was crowded with people, and there was no room for the horse, so it was sent back."
3933,141,阿波民部重能、「御馬敵の者に成り候なんず。射殺候はん。」とて、片手矢はげて出けるを、新中納言、「何の物にも成ばなれ、我命を助けたらん者を。有べうもなし。」と宣へば、力及ばで射ざりけり。,"Aba Minbu Shigetaka said, ""This horse belongs to the enemy. I will shoot it."" He drew his bow, but Shinnagon Chishige said, ""Do not act, for no one can save my life."" Shigetaka could not shoot."
3934,141,せて、大臣殿の御船に著給ひぬ。,He reached the minister's ship.
3935,141,此馬は信濃國井上だちにて有ければ、井上黒とぞ申ける。,"This horse was originally from the village of Iga in Shinano Province, and was called Iga Kuro."
3936,141,後には河越が取て參せたりければ、河越黒とも申けり。,"Later, when Kakuetsu Shōtarō Shigakura took it, it was also called Kakuetsu Kuro."
3937,141,新中納言、大臣殿の御前に參て、申されけるは、「武藏守に後れ候ぬ。監物太郎も討せ候ぬ。今は心細うこそ罷成て候へ。如何なる親なれば、子は有て親を扶けんと、敵に組を見ながら、いかなる親なれば、子の討るゝを扶けずして、か樣に逃れ參て候らん。人の上で候はば、いかばかり、もどかしう存候べきに、我身の上に成ぬれば、よう命は惜い者で候けりと、今こそ思知られて候へ。人々の思はれむ心の内どもこそ慚しう候へ。」とて、袖を顏に押當て、さめざめと泣き給へば、大臣殿是を聞給ひて、「武藏守の父の命に替はられけるこそありがたけれ。,"Shinnagon Chishige approached the minister and said, ""I have not been able to protect Musashi no Kami. I have also failed to kill Kanmoku Tarō. Now I feel very anxious. How can a father, who is so devoted to his child, let his son fight in the enemy's ranks? How can a father, who is so devoted to his child, allow his son to be killed and still flee like this? If I were in the position of the child, how painful it would be to see my father's death. Now I understand how precious life is. I feel ashamed of my own thoughts."""
3938,141,其故にや馬の命も延、主の命をも助けるこそ目出たけれ。,"Thus, the horse's life was extended, and it saved its master's life, which was a great fortune."
3939,142,或は須磨より明石の浦傳ひ、泊定めぬ梶枕、片敷袖もしをれつゝ、朧に霞む春の月、心を碎かぬ人ぞなき。,"Some traveled from Suma to Akashima, anchoring at Kajikura, their sleeves torn, and under the hazy spring moon, there was not a single person who did not have a broken heart."
3940,142,葦屋の沖に漕出て、浪にゆらるゝ船も有り。,"There were boats drifting out into the reed fields, swaying on the waves."
3941,142,大の男の鎧著ながら、馬より船へがばと飛乘らうに、なじかは好かるべき。,"Although he was a tall man in armor, it was admirable how he leaped from his horse onto the boat."
3942,142,今度討れ給へるむねとの人々には、越前三位通盛、弟藏人大夫成盛、薩摩守忠度、武藏盛知明、備中守師盛、尾張守清定、淡路守清房、修理大夫經盛の嫡子皇后宮亮經正、弟若狹守經俊、其弟大夫敦盛、以上十人とぞ聞えし。,"Among those who were said to have been killed this time were the Lord of Echizen, Mitsumasa, his younger brother, the Governor of Kōzuke, Masamune, the Governor of Satsuma, Tadamasa, the Lord of Musashi, Masatoki, the Governor of Bizen, Shigekage, the Governor of Owari, Kiyomoto, the Governor of Awaji, Kiyomitsu, the son of the Minister of the Left, Norimasa, his younger brother, the Governor of Wakisaka, Norimasa, and his younger brother, the Governor of Kōzuke, Atsumasa. These ten men were said to have been killed."
3943,142,一谷、生田森、山の傍、海の汀にて射られ斬られて死ぬるはしらず、源氏の方に斬懸らるゝ頸ども、二千餘人也。,"At Ichinotani, at Seita Forest, by the side of the mountain and the shore of the sea, none could avoid being shot or cut down, and the heads of the Taira, hung on the Minamoto side, numbered over two thousand."
3944,142,一谷の小篠原、緑の色を引替へて、薄紅にぞ成にける。,"At the small Sashihara of Ichinotani, the green color had changed to a pale red."
3945,142,軍破にければ、主上を始奉て、人々皆御船に召て、出給ふ心の中こそ悲しけれ、汐に引れ風に隨て、紀伊路へ趣く船も有り。,"When the army was defeated, the Emperor and others were all summoned onto boats, and although their hearts were filled with sorrow, they followed the tide and the wind toward Kii Province."
3946,142,越前三位通盛卿は、山手の大將軍にておはしけるが、其日の裝束には、赤地の錦の直垂に唐綾威の鎧著て、黄河原毛なる馬に白覆輪の鞍置て乘り給へり。,"The Lord of Echizen, Mitsumasa, was the general in charge of the mountain side, and on that day, he wore a red robe with a pattern of brocade, a Chinese silk armor, and rode a horse with a white saddle with a red pattern."
3947,142,生年十四歳とぞ聞えし。,It was said that he was fourteen years old.
3948,142,備中守浮ぬ沈ぬし給ひけるを、畠山が郎等、本田次郎、十四五騎で馳來り、熊手に懸て引上奉り、遂に頸をぞ掻てける。,"When the Governor of Bizen was floating and sinking, the retainers of Hatakeyama, Honda Jirō, and about fourteen horsemen came galloping, caught him by the arms with their bear traps, and finally pulled him up by the neck."
3949,142,船は小し、くるりと蹈返してけり。,"The boat was small, and it turned around swiftly."
3950,142,國を從ふる事も十四箇國、勢の附く事も十萬餘騎也。,"The number of provinces followed was fourteen, and the number of troops that had gathered was over one hundred thousand."
3951,142,か樣に風に任せ、浪に隨ひて、浦々島々に漂よへば、互に死生も知難し。,"Thus, relying on the wind and following the waves, drifting from port to island, it was difficult to know whether one would live or die."
3952,142,行先未何くとも思ひ定ぬかと思しくて、一谷の沖にやすらふ船も有り。,"It seemed as if they had not yet decided where to go, and there were boats resting in the bay of Ichinotani."
3953,142,或は淡路のせとを漕通り、繪島磯に漂へば、波路幽に鳴渡り、友迷はせる小夜千鳥、是も我身の類哉。,"Some sailed through the waters of Awaji, drifting to Eshima, where the waves echoed in the quiet, and the nightingale's cry, lost in the night, was like my own fate."
3954,142,靜ならん處にて、自害せんとて、東に向て落給ふ程に、近江國の住人佐々木木村三郎成綱、武藏國の住人玉井四郎資景、彼是七騎が中に取籠られて終に討たれ給ひぬ。,"In a quiet place, he intended to commit suicide, and as he turned toward the east to leap into the sea, the men of Kōzuke Province, Sasaki Kimura Jirō Masanori, and the men of Musashi Province, Tamai Shōrō Yasayori, were caught in the group of seven and were finally killed."
3955,142,内甲を射させて敵に押隔てられ、弟能登殿には離れ給ひぬ。,"His inner armor was shot at, and he was pushed away by the enemy, but he did not separate from the Lord of Etchū."
3956,142,其時迄は、侍一人附奉たりけれども其も最後の時は落合はず。,"Until then, there had been one attendant accompanying him, but at the end, there was no one to accompany him."
3957,142,小松殿の末の子備中守師盛は、主從七人小船に乘て落給ふ處に、新中納言の侍、清衞門公長と云ふ者、馳來て、「あれは、備中守殿の御船とこそ見參て候へ。參り候はん。」と申ければ、船を汀にさし寄せたり。,"The son of the Lord of Komatsu, the Governor of Bizen, Shigekage, along with seven retainers, was in a small boat when a retainer of the Minister of the Left, Kiyomune, named Kiyomune no Kami, came galloping and said, ""That is surely the Lord of Bizen's boat. Let me approach."" Then he brought the boat to the shore."
3958,142,櫓の前逆茂木の下には、,"Before the palisade, under the overgrown trees,"
3959,142,凡東西の木戸口時を移す程也ければ、源平數を盡いて討れにけり。,"When the time passed as much as the hours of the eastern and western gates, the numbers of the Minamoto and Taira were exhausted and they were all killed."
3960,142,都へ近附く事も僅に一日の道なれば、今度はさりともと憑しう思はれけるに、一谷も攻落され、人々皆心細うぞなられける。,"Since the distance to the capital was only one day's journey, it was thought that they might be able to rely on this, but Ichinotani was also attacked and captured, and all the people felt very anxious."
3961,142,人馬のしゝむら山の如し。,It was as if a mountain of people and horses had gathered.
3962,143,さて幾月程に成やらん。,"""How long will this last? How will it be?"""
3963,143,心地は如何有やらん。,"""Even if I live, I will never be able to find peace, and I will remain in the boat on the waves, in a quiet place."""
3964,143,いつとなき波の上、船の中の栖ひなれば、閑かに身々と成ん時も如何はせん。,"""These words were said, and they were truly pitiful."""
3965,143,』など言ひしは、はかなかりける兼言哉。,"""Indeed, women are most pitiful in such situations. They are so desperate that they see shameful things, and even if they remain empty-handed, their hearts are full of sorrow."""
3966,143,誠やらん、女はさ樣の時、十に九は必死るなれば、恥がましき目を見て、空しう成んも心憂し。,"""After living in solitude, even if one gives birth to a child, it is not enough. One cannot even see the form of the deceased. Even when one sees the child, one only longs for the past, and though the number of thoughts is great, there is no comfort."""
3967,143,閑に身々と成て後、少き者をも生立て、無き人の形見にも見ばやとは思へども、少者を見ん度毎には、昔の人のみ戀しくて、思ひの數は勝るとも、慰む事はよもあらじ。,"""This is the only way to escape."""
3968,143,終には逃るまじき道也。,"""Even if one passes through this world with wonder, the customs of the world are not in one's control, and there are even more strange things beyond one's thoughts."""
3969,143,明れば十四日、八島へ著んとての宵打過ぐるまで臥給ひたりけるが、ふけゆくまゝに舟の中もしづまりければ、北方乳母の女房に宣ひけるは、「このほどは、三位討れぬと聞つれども、誠とも思はで有つるが、此暮程より、さも有らんと思定めて有ぞとよ。,"At dawn on the fourteenth, he lay in bed until the evening when the boat was to arrive at Yashima. As the boat slowly drifted, he told the nursemaid, ""Though I heard that the Lord Kiyomori had not been defeated, I do not believe it. However, I think that from this evening, it might be so."""
3970,143,書置たる文をば都へ傳てたべ。,"""So, I have said these things in detail. The nursemaid wept, saying, ""Even the child and the old parents were left behind, and you came here with such a heart. How could you have thought of such a plan?"""
3971,143,これも思へば心憂し。,"""In dreams, I see you, and when I wake, I see your face."""
3972,143,されども、心強き名をや取りたりけん、果てには人の思ひの積りとて、風を防ぐ便りもなく、雨を漏さぬ業もなし。,"""Even though she had the name of a strong-hearted woman, in the end, it was the accumulation of people's thoughts that could not stop the wind or prevent the rain."""
3973,143,今憑給へる人とては、能登守教經、僧には中納言律師忠快ばかり也。,"""Among those who were present, the only ones were the Lord Noto no Tadaoki and the monk, the Minister of the Left, Chūkai."""
3974,143,靜に身々と成せ給ひて後、少き人を生立參せ、如何ならん岩木の狹間にても、御樣を替へ、佛の御名をも唱てなき人の御菩提を弔ひ參させ給へかし。,"""Even if you think of it as one lotus, after changing your name and life, in the six realms of existence, where will you go?"""
3975,143,そこに一人留まて、歎かんずる事こそ心苦しけれども、わらはが裝束の有をば取て、如何ならん僧にもとらせ、無き人の御菩提をも弔ひ、わらはが後世をも助け給へ。,"""I will send the written letter to the capital."""
3976,143,生て居てとにかくに人を戀しと思はんより、只水の底へ入ばやと思定めて有ぞとよ。,"""Though it is painful to remain alone and lament, I will take my clothes and ask a monk to perform a memorial for the deceased, and also pray for my future life."""
3977,143,まどろめば夢に見え、覺れば面影に立ぞかし。,"""I would rather live and love you than think of entering the water."""
3978,143,恨しうも承るものかな。,"""She said, ""Even though I know it is painful, I will not let you go. I will not allow you to go even for a moment."""
3979,143,」とて、さめざめと掻口説ければ、北の方此事惡うも聞れぬとや思はれけん、「それは心にかはりても推量給ふべし。人の別の悲さには大方の世の恨めしさにも身を投んなどいふは、常の習ひなり。されども左樣の事は、有難きためし也。げにも思立ならば、そこにしらせずしては有まじきぞ。夜も深ぬ。いざや寢ん。」と宣へば、めのとの女房此四五日は湯水をだに、はか％＼しう御覽じ入給はぬ人の、か樣に仰せらるゝは、誠に思ひ立給へるにこそと悲くて、「大形は都の御事もさる御事にて候へ共、左樣に思召立せさせ給はば、千尋の底迄も引こそ具せさせ給はめ。おくれまゐらせて後片時もながらふべしともおぼえず。」なんど申して、御傍に在ながら、ちと、目睡たりける隙に、北方やはら舟端へ起出でて、漫漫たる海上なれば、いづちを西とは知ね共、月の入さの山の端を、そなたの空とや思はれけん、閑に念佛し給へば、沖の白洲に鳴く千鳥、天戸渡る楫の音、折から哀や勝けん、忍び聲に念佛百返計唱へ給ひて、「南無西方極樂世界教主、彌陀如來、本願誤たず、淨土へ導びき給ひつゝあかで別れし妹脊のなからひ、必一蓮に迎へ給へ。」と、泣々遙に掻口説き南無と唱る聲共に、海にぞ沈み給ける。,"""The nursemaid, who had not bathed in water for these four or five days, was greatly moved by these words, and said, ""Even if it is a matter of the capital, it is a matter of such importance. If you have such a thought, I will pull you down to the bottom of the sea. Do not delay for even a moment."""
3980,143,若不思議に此世を忍過すとも、心に任せぬ世の習ひは、思ぬ外の不思議も有ぞとよ。,"""This is truly sorrowful."""
3981,143,其上都の事なんどをば、誰見續ぎ參せよとてか樣には仰せ候やらん。,"""So, she cried and said, ""Even if you do not want to hear it, you must understand it. It is a common custom to give up one's life for a loved one. But this is a rare and kind event. If you have such a thought, you must not keep it hidden. It is already late. Let us sleep."""
3982,143,其中に梶取の一人寢ざりけるが見つけ奉て、「あれは如何に、あの御船より、よにうつくしうまします女,"""It was the night of the half-moon, and the people in the boat did not know what had happened."""
3983,143,行合せ給はん事も不定なれば、御身を投ても由なき事なり。,"""This is a bitter thing to accept."""
3984,143,六道四生の間にて、何の道へか趣せ給はんずらん。,"""As for the capital, who will continue to look after it?"""
3985,143,必一蓮へと思召すとも、生替らせ給ひなん後、,"""Since the path is uncertain, it is not a matter of your own will."""
3986,143,中宮の亮にて供奉せられたりけるが、此女房を只一目見て、哀れと思ひ初けるより、其面影のみ身にひしと立傍て、忘るゝ隙も無りければ、常は歌を詠み、文を盡して戀悲しみ給へど、玉章の數のみ積りて、取入給ふ事もなし。,"""He saw her for the first time and felt pity for her, and her image remained in his heart. He never forgot her, and he often composed poetry and wrote letters to express his sorrow, but he never sent them to her."""
3987,143,されば御身ひとつのことゝおぼしめすべからず。,"""After living in peace, give birth to a child and, if possible, change your name and become a Buddhist priest, and perform a memorial for the deceased."""
3988,143,髮も袴もしほたれて、取上たれどもかひぞなき。,"""Her hair and trousers were loose, and though they tried to pull her up, they could not."""
3989,143,練貫の二つ衣に白き袴著給へり。,"""She was wearing two white robes and white trousers."""
3990,143,やゝあて上げ奉たりけれども、早此世になき人と成給ひぬ。,"""They tried to reach her, but she had already become a person of this world no more."""
3991,143,人數多下て、取上奉らんとしけれども、さらぬだに、春の夜の習ひに霞むものなるに、四方の村雲浮れ來て、かづけども／＼、月朧にて見えざりけり。,"""Though many people tried to pull her back, the spring night was misty, and the clouds from the surrounding villages floated in, so she could not be seen clearly."""
3992,143,」と喚ければ、乳母の女房打驚き、傍を探れども、おはせざりければ、「あれよ、あれ。」とぞあきれける。,"""The nursemaid was startled and looked around, but she was not there, and she exclaimed, ""There she is, there she is."""
3993,143,房の只今海へ入せ給ひぬるぞや。,"""Among them, one who had not slept was found, and he shouted, ""What is this? That beautiful woman has entered the sea from that ship."""
3994,143,女院、「是は逢ぬを恨たる文や。餘りに人の心強きも中々怨と成るものを。」中比小野小町とて、,"""The Lady of the Western Gate said, ""This is a letter of sorrow for not meeting. It is so much that it has become resentment."""
3995,143,眉目容世に勝れ、情の道有難かりしかば、見る人聞く者、肝魂を痛ましめずといふ事なし。,"""The Lady of the Western Gate, known as Ono no Komachi, was so beautiful that even the gods and spirits were moved. There was no one who did not feel sorrow when they saw or heard of her."""
3996,143,此女房十六と申し安元の春の比、女院法勝寺へ花見の御幸有しに、通盛卿其時は未だ,"""At the age of sixteen, during the spring of the An'ei era, the Lady of the Western Gate went to see flowers at the Hōjō-ji temple. At that time, the Lord Kiyomori was still the Minister of the Imperial Household and was serving as an attendant."""
3997,143,宿にくもらぬ月星を、涙に浮べ、野邊の若菜、澤の根芹を摘てこそ、露の命を過しけれ。,"""The moon and stars that had not been seen in the night were reflected in tears, and the young vegetables of the field and the roots of the mountain were picked, and the life of dew passed away."""
3998,143,女院これを御覽じて、急ぎ取せおはしまし、御衣の御袂に引藏させ給ひて、「珍敷き物をこそ求めたれ。此主は誰なるらん。」と仰せければ、女房達、萬の神佛に懸て「知ず」とのみぞ申あはれける。,"""The attendants said, ""We don't know."""
3999,143,伴の者共に問ひ給へば、「知らず」と申す。,"""The attendants asked, ""We don't know."""
4000,143,をりふし取傳ける女房にも逢はずして、使空しく歸りける道にて小宰相殿は折ふし我里より御所へぞ參り給ひけるが、使道にて行會ひ奉り、空う歸り參らん事の本意なさに、御車のそばをつと走り通る樣にて、通盛の文を小宰相殿の乘給へる車の簾の内へぞ、投げ入ける。,"""He did not meet the woman who delivered the message, and the messenger returned empty-handed. The Lady of the Chancellor's Office had gone to the palace from her village and met the messenger on the way. Because of the messenger's empty return, she ran past the messenger and threw the letter into the carriage帘 (curtain) of the Lady of the Chancellor's Office."""
4001,143,既に三年になりしかば、通盛卿今を限りの文を書て、小宰相殿の許へ遣す。,"""After three years, the Lord Kiyomori wrote a final letter and sent it to the Lady of the Chancellor's Office."""
4002,143,其中に小宰相殿は顏打赤めて物も申されず。,"""Among them, the Lady of the Chancellor's Office turned red in the face and said nothing."""
4003,143,女院も通盛卿の申とはかねて知召れたりければ、さて此文を明けて御覽ずるに、妓爐の烟の匂ひ殊に馴しく、筆の立ども尋常ならず。,"""The Lady of the Western Gate already knew that the letter was from the Lord Kiyomori. When she read it, the scent of incense from a brothel was especially familiar, and the handwriting was unusual."""
4004,143,あまりに人の心強きも中々今は嬉くてなんど、細々と書いて、奧には一首の歌ぞ有ける。,"""It was so much that it was now pleasant. It was written in detail, and there was a single poem inside."""
4005,143,我戀は細谷川のまろきばし、ふみかへされて濕るゝ袖哉。,"""My love is like the smooth bridge of the Asahi River, which is wet by the rain."""
4006,143,眉目は幸の花なれば、三位此女房を給て、互に志淺からず。,"""Her beauty was like a flower of happiness, so the Lord Kiyomori gave her to him, and they both did not feel shallow."""
4007,143,胸の中の思ひは富士の烟に露れ、袖の上の涙は清見が關の浪なれや。,"""The thoughts in my heart are like the mist of Mount Fuji, and the tears on my sleeves are like the waves of the Kiso Pass."""
4008,143,只たのめ細谷川の丸木橋、ふみかへしてはおちざらめやは。,"""Only the round wooden bridge of the Asahi River, when I turn back, will fall."""
4009,143,女院、「是は如何にも返しあるべきぞ。」とて、かたじけなくも御硯召寄せて自御返事あそばされけり。,"""The Lady of the Western Gate said, ""This is something that must be replied to."" She summoned her own writing materials and wrote a reply herself."""
4010,143,門脇中納言は、嫡子越前三位、末子成盛にも後れ給ひぬ。,"""The Minister of the Left, the heir, the Lord Kiyomori, and the younger son, the Lord Kiyomori, were not left behind."""
4011,143,さて宮仕給ふ程に、所しもこそ多けれ、御前に文を落されけり。,"""The Lady of the Western Gate picked it up immediately, hid it in the sleeve of her robe, and said, ""This is a strange object. Who is the master?"""
4012,143,されば西海の旅の空、浪の上、舟の中の住ひ迄も引具して、同じ道へぞ趣れける。,"""Therefore, even the sky of the western sea, the waves, and the life in the boat were all drawn to the same path."""
4013,143,しかば、斜ならず嬉げにて『通盛既に三十になる迄、子と云ふ者の無りつるに、あはれ男子にて在れかし。,"""Tokiie, who is now thirty years old, has no children. How pitiful it is that he is a man and yet has none."""
4014,143,其中に殊に手を下て討參らせ候つ,"Among them, especially, he personally killed and defeated,"
4015,143,故三位殿の形見とも、此女房をこそ見給ひつるに、其さへか樣になられければ、いと心細ぞ成れける。,"""Even though the Lady of the Chancellor's Office was the heir of the Lord Kiyomori, she was so pitiful that she felt very lonely."""
4016,143,[4] NKBT reads 一言の返事にもおよばず.,"""NKBT reads: Not even one word of reply was given."""
4017,143,そのうへ今度一の谷にて討たれさせ給ひし人々の北方の御おもひども何れかおろかにわたらせ給ひ候ふべき。,"""Therefore, you must not think of it as only one person's matter."""
4018,143,」など、細々と宣へば、乳人の女房涙をはら／＼とながして、「幼き子をも振捨、老たる親をも留置き、はる％＼是まで附參せて候ふ志をば、いか計とか思召れ候ふらむ。,"""Those who were defeated at the first valley should be remembered by the northern people."""
4019,143,浮世の忘形見にも思おくばかり。,"""Even the world forgets such things."""
4020,143,[4]一言の返事にも及はず、纔に通つる息も、はや絶果ぬ。,"""Though she was in agony, she did not receive even one word in reply, and her last breath was soon gone."""
4021,143,さる程に、春の夜の月も雲井に傾き、かすめる空も明行けば、名殘は盡せず思へども、さてしも有るべき事ならねば、うきもやあがりたまふと故三位殿の著背長の一領殘りたりけるに引纏ひ奉り、終に海にぞ沈ける。,"""At this point, the spring moon had tilted toward the clouds, and the sky was clear. Though she felt the sorrow, she thought that it was not to be, and with the last piece of the robe of the former Lord Kiyomori, she finally sank into the sea."""
